0,1,2,3,4
2627,1,93,4,2017
2718,1,93,5,2017
2347,1,93,6,2017
2627,1,93,7,2017
2700,1,93,7,2017
2339,1,93,8,2017
2644,4,82,2,2016
2252,1,82,5,2016
2142,1,82,7,2016
2283,1,82,3,2017
2252,1,82,7,2017
2644,4,92,2,2016
2252,1,92,7,2017
2644,2,93,2,2016
2153,1,95,2,2016
2097,1,95,5,2017
2222,1,84,2,2016
2475,1,84,4,2016
2177,1,84,11,2016
2177,1,84,4,2017
2149,1,84,7,2017
2855,1,11,2,2016
2149,1,11,10,2017
2644,1,48,2,2016
2097,1,48,8,2016
2476,1,48,10,2016
2476,1,48,11,2016
2855,1,48,2,2017
2100,1,48,8,2017
2252,2,80,2,2016
2718,1,80,5,2016
2475,1,80,5,2016
2252,2,80,8,2016
2347,1,80,2,2016
2475,1,89,2,2016
2475,1,89,6,2016
2724,1,95,3,2016
2142,2,95,5,2016
2097,1,95,8,2016
2097,1,95,12,2016
2097,2,95,1,2017
2097,2,95,2,2017
2097,1,95,4,2017
2097,1,95,6,2017
2097,1,95,8,2017
2347,2,95,10,2017
2097,1,95,12,2017
2252,1,82,3,2016
2222,1,58,3,2016
2097,2,95,3,2016
2153,1,95,3,2016
2097,2,95,4,2016
2153,1,95,5,2016
2097,1,95,5,2016
2097,1,95,6,2016
2097,4,95,7,2016
2083,1,95,7,2016
2097,3,95,9,2016
2097,1,95,10,2016
2097,3,95,11,2016
2724,1,95,11,2016
2153,2,95,11,2016
2097,2,95,12,2016
2097,2,95,1,2017
2252,1,95,1,2017
2097,2,95,2,2017
2252,1,84,3,2016
2549,1,87,3,2016
2097,1,87,7,2017
2549,1,87,3,2016
2252,2,80,3,2016
2115,1,80,8,2016
2252,1,80,10,2016
2149,1,80,1,2017
2252,1,80,2,2017
2252,1,80,5,2017
2718,1,80,6,2017
2454,1,80,6,2017
2252,1,80,6,2017
2718,1,11,3,2016
2718,1,11,2,2017
2086,1,11,8,2017
2097,1,25,3,2016
2097,1,87,3,2016
2097,1,87,4,2016
2549,2,87,5,2016
2097,7,87,8,2017
2252,1,87,8,2017
2552,1,50,3,2016
2222,1,50,8,2017
2552,1,38,3,2016
2552,1,78,3,2016
2552,1,21,3,2016
2222,2,21,3,2017
2552,1,75,3,2016
2744,1,75,9,2016
2508,1,75,3,2017
2552,1,51,3,2016
2744,1,51,9,2016
2508,1,51,3,2017
2347,1,81,3,2016
2183,1,81,2,2017
2252,1,82,4,2016
2252,1,82,2,2017
2718,1,82,8,2017
2177,1,41,4,2016
2149,1,41,7,2017
2347,2,84,4,2016
2222,2,81,4,2016
2156,1,81,4,2016
2183,1,81,2,2017
2097,2,95,4,2016
2097,2,95,8,2016
2097,1,95,9,2016
2475,1,95,1,2017
2097,1,95,11,2017
2252,1,84,4,2016
2100,1,84,8,2016
2267,1,84,3,2017
2252,2,84,5,2017
2718,1,84,4,2016
2718,1,84,4,2016
2475,1,84,4,2016
2252,1,84,5,2016
2627,1,84,4,2016
2627,1,84,4,2016
2177,1,14,4,2016
2156,1,81,4,2016
2252,1,81,4,2016
2252,1,81,5,2016
2347,1,81,8,2016
2153,1,81,3,2017
2267,3,81,5,2017
2156,1,81,4,2016
2252,1,81,4,2016
2183,1,81,2,2017
2097,1,82,4,2016
2347,1,82,5,2016
2475,1,82,6,2016
2153,2,82,7,2017
2222,1,82,8,2017
2097,1,82,12,2017
2252,1,81,4,2016
2222,1,349,4,2016
2252,2,349,5,2016
2252,1,349,6,2016
2252,1,349,11,2016
2475,1,349,3,2017
2252,1,349,4,2017
2718,1,349,5,2017
2149,1,349,8,2017
2183,1,81,5,2016
2475,1,81,8,2016
2142,1,81,7,2017
2718,1,81,7,2017
2347,1,84,5,2016
2475,1,129,5,2016
2724,1,129,11,2016
2222,1,129,11,2016
2252,4,84,5,2016
2252,2,84,10,2016
2347,2,84,3,2017
2252,2,84,5,2017
2718,2,84,10,2004
2718,3,84,9,2004
2494,1,84,9,2004
2465,1,84,10,2004
2332,1,84,10,2004
2718,5,84,8,2004
2267,2,84,8,2004
2332,1,84,8,2004
2564,2,84,7,2004
2267,4,84,7,2004
2718,5,84,7,2004
2267,5,84,6,2004
2222,1,84,5,2004
2718,2,84,5,2004
2855,1,84,5,2004
2149,1,84,7,2004
2267,7,84,5,2004
2149,1,84,4,2004
2718,1,84,4,2004
2267,6,84,4,2004
2494,1,84,4,2004
2718,2,84,3,2004
2267,1,84,3,2004
2267,5,84,2,2004
2718,1,84,2,2004
2160,1,84,2,2004
2142,1,84,5,2004
2177,1,84,2,2004
2332,1,84,1,2004
2252,3,84,1,2004
2267,2,84,12,2003
2347,1,84,2,2004
2718,4,84,1,2004
2855,1,84,10,2004
2267,1,84,9,2004
2222,1,84,2,2004
2222,1,84,3,2004
2494,1,84,9,2002
2267,4,84,7,2003
2347,1,84,10,2002
2267,9,84,7,2002
2115,1,84,9,2002
2149,1,84,5,2003
2718,5,84,10,2002
2252,10,84,7,2002
2347,1,84,4,2002
2252,6,84,2,2003
2267,2,84,3,2002
2252,7,84,8,2002
2332,1,84,12,2002
2267,4,84,6,2003
2718,7,84,6,2003
2252,8,84,7,2003
2347,2,84,5,2002
2149,2,84,8,2002
2115,1,84,3,2003
2252,3,84,9,2003
2252,16,84,5,2003
2267,6,84,2,2003
2252,7,84,6,2003
2252,10,84,3,2004
2332,1,84,7,2002
2267,5,84,6,2002
2252,1,84,10,2004
2115,1,84,2,2003
2115,1,84,1,2004
2347,4,84,7,2002
2177,2,84,5,2004
2718,6,84,7,2002
2252,9,84,4,2003
2332,1,84,1,2003
2252,3,84,5,2002
2252,8,84,6,2002
2267,6,84,9,2002
2718,2,84,8,2003
2252,2,84,9,2004
2718,1,84,5,2003
2252,2,84,9,2002
2718,6,84,8,2002
2267,5,84,1,2003
2149,2,84,1,2004
2115,2,84,4,2004
2718,1,84,9,2002
2252,4,84,12,2002
2718,6,84,6,2002
2149,1,84,1,2003
2471,1,84,5,2003
2177,1,84,3,2003
2267,3,84,5,2003
2115,3,84,1,2003
2718,1,84,7,2003
2564,1,84,8,2003
2099,1,84,10,2003
2177,3,84,7,2003
2149,1,84,2,2003
2252,6,84,5,2004
2149,3,84,7,2003
2718,2,84,11,2002
2718,3,84,3,2003
2267,6,84,12,2002
2267,8,84,5,2002
2222,1,84,7,2003
2177,1,84,1,2004
2718,3,84,1,2003
2718,5,84,5,2002
2252,6,84,4,2004
2252,9,84,3,2003
2100,1,84,10,2002
2252,9,84,6,2004
2252,8,84,7,2004
2149,1,84,3,2003
2252,5,84,4,2002
2252,3,84,8,2004
2648,1,84,2,2003
2115,1,84,4,2003
2347,1,84,5,2003
2471,1,84,4,2003
2494,1,84,1,2003
2252,3,84,10,2003
2454,1,84,6,2003
2252,1,84,10,2002
2149,2,84,5,2004
2177,1,84,6,2003
2718,3,84,4,2003
2100,1,84,2,2003
2115,1,84,5,2002
2339,2,84,7,2002
2100,1,84,4,2002
2494,1,84,5,2002
2267,2,84,8,2003
2099,1,84,1,2004
2252,7,84,1,2003
2564,1,84,2,2003
2494,1,84,6,2003
2149,2,84,6,2003
2267,4,84,4,2003
2718,3,84,9,2003
2252,2,84,8,2003
2718,2,84,2,2003
2222,2,84,6,2002
2149,1,84,8,2003
2149,1,84,6,2004
2347,1,84,1,2004
2222,1,84,7,2004
2177,4,84,3,2004
2332,1,84,7,2003
2177,1,84,7,2004
2177,1,84,7,2002
2243,1,84,9,2002
2149,1,84,3,2004
2149,1,84,12,2002
2347,4,84,6,2003
2267,3,84,8,2002
2718,1,84,6,2004
2100,1,84,4,2004
2222,1,84,4,2002
2475,1,84,8,2003
2718,4,84,12,2002
2718,2,84,10,2003
2718,2,84,4,2002
2222,1,84,5,2002
2149,1,84,5,2002
2267,1,84,11,2003
2267,1,84,9,2003
2494,1,84,8,2002
2508,1,84,6,2004
2307,1,84,1,2003
1824,1,84,7,2004
2149,1,84,10,2003
2494,1,84,3,2003
2347,3,84,6,2002
2718,1,84,2,2002
2252,1,84,11,2001
2222,1,84,1,2002
2142,1,84,2,2002
2252,1,84,2,2002
2718,2,84,3,2002
2252,1,84,3,2002
2149,1,84,4,2002
2267,1,84,4,2002
2642,1,84,5,2002
2177,1,84,6,2002
2177,1,84,5,2002
2142,1,84,10,2003
2149,1,84,7,2002
2252,6,84,2,2004
2627,1,84,2,2004
2556,1,84,5,2004
2252,2,84,11,2002
2339,1,84,1,2003
2627,1,84,4,2003
2564,1,84,5,2003
2099,2,84,8,2003
2347,1,84,4,2003
2332,1,84,6,2003
2142,1,84,7,2003
2627,1,84,7,2003
2222,1,84,7,2002
2267,1,84,3,2003
2142,1,84,6,2004
2332,1,84,7,2004
2471,1,84,6,2004
2347,1,84,6,2004
2267,1,84,1,2004
2243,1,84,1,2004
2497,1,84,1,2004
2682,1,84,7,2004
2556,1,84,9,2003
2267,4,84,1,2005
2100,4,84,1,2005
2252,3,84,1,2005
2718,4,84,1,2005
2332,1,84,1,2005
2149,1,84,1,2005
2556,1,84,1,2005
2243,1,84,2,2005
2718,2,84,2,2005
2347,1,84,2,2005
2267,2,84,2,2005
2100,1,84,2,2005
2149,1,84,2,2005
2177,1,84,2,2005
2252,4,84,2,2005
2332,1,84,2,2005
2497,1,84,2,2005
2142,1,84,2,2005
2177,1,84,1,2005
2267,1,84,12,2004
2252,9,84,12,2004
2177,3,84,12,2004
2718,3,84,12,2004
2142,1,84,12,2004
2149,1,84,12,2004
2347,1,84,12,2004
2339,2,84,3,2005
2252,7,84,3,2005
2494,2,84,3,2005
2267,2,84,3,2005
2718,5,84,3,2005
2142,1,84,3,2005
2735,1,84,3,2005
2128,2,84,3,2005
2347,1,84,3,2005
2718,4,84,4,2005
2267,6,84,4,2005
2149,2,84,4,2005
2855,1,84,4,2005
2252,3,84,4,2005
2347,1,84,4,2005
2222,1,84,4,2005
2177,1,84,4,2005
2142,1,84,4,2005
2347,2,84,5,2005
2252,11,84,5,2005
2115,1,84,5,2005
2267,3,84,5,2005
2149,2,84,5,2005
2097,1,84,5,2005
2718,6,84,5,2005
2347,3,84,6,2005
2267,5,84,6,2005
2100,1,84,6,2005
2115,1,84,6,2005
2142,2,84,6,2005
2718,2,84,6,2005
2252,7,84,6,2005
2494,1,84,6,2005
2177,3,84,6,2005
2149,1,84,6,2005
2100,1,84,7,2005
2347,4,84,7,2005
2252,4,84,7,2005
2267,5,84,7,2005
2317,1,84,7,2005
2332,1,84,7,2005
2718,1,84,7,2005
2549,1,84,7,2005
2142,1,84,7,2005
2149,1,84,8,2005
2347,2,84,8,2005
2718,4,84,8,2005
2115,1,84,8,2005
2252,2,84,8,2005
2267,3,84,8,2005
2222,1,84,8,2005
2125,1,84,8,2005
2252,3,84,9,2005
2177,2,84,9,2005
2267,3,84,9,2005
2347,1,84,9,2005
2718,1,84,9,2005
2222,1,84,9,2005
2252,1,84,10,2005
2267,1,84,10,2005
2718,1,84,10,2005
2115,1,84,11,2005
2252,4,84,11,2005
2564,1,84,11,2005
2177,1,84,11,2005
2149,2,84,11,2005
2267,3,84,11,2005
2100,1,84,11,2005
2222,1,84,12,2005
2252,8,84,12,2005
2267,2,84,12,2005
2718,1,84,12,2005
2855,1,84,12,2005
2718,6,84,1,2006
2252,12,84,1,2006
2267,7,84,1,2006
2222,1,84,1,2006
2149,1,84,1,2006
2718,2,84,2,2006
2267,7,84,2,2006
2252,7,84,2,2006
2177,1,84,2,2006
2222,1,84,2,2006
2099,1,84,2,2006
2149,2,84,2,2006
2332,1,84,2,2006
2347,1,84,2,2006
2339,1,84,2,2006
2177,3,84,3,2006
2252,4,84,3,2006
2097,1,84,3,2006
2099,2,84,3,2006
2267,4,84,3,2006
2718,2,84,3,2006
2347,3,84,3,2006
2222,1,84,3,2006
2098,1,84,3,2006
2142,1,84,3,2006
2252,9,84,4,2006
2332,1,84,4,2006
2149,1,84,4,2006
2267,2,84,4,2006
2718,3,84,4,2006
2374,1,84,4,2006
2149,1,84,5,2006
2332,1,84,5,2006
2252,11,84,5,2006
2646,1,84,5,2006
2267,2,84,5,2006
2627,1,84,5,2006
2097,1,84,5,2006
2718,1,84,5,2006
2497,1,84,5,2006
2177,1,84,5,2006
2347,1,84,5,2006
2252,10,84,6,2006
2142,1,84,6,2006
2718,1,84,6,2006
2267,4,84,6,2006
2177,1,84,6,2006
2222,1,84,6,2006
2084,1,84,6,2006
2149,1,84,6,2006
2347,1,84,6,2006
2252,8,84,7,2006
2267,7,84,7,2006
2718,4,84,7,2006
2564,1,84,7,2006
2222,2,84,7,2006
2149,2,84,7,2006
2115,1,84,7,2006
2149,3,84,8,2006
2252,3,84,8,2006
2267,4,84,8,2006
2718,5,84,8,2006
2347,2,84,8,2006
2222,1,84,8,2006
2682,1,84,8,2006
2332,1,84,8,2006
2115,1,84,8,2006
2100,1,84,8,2006
2564,1,84,8,2006
2611,1,84,9,2006
2718,2,84,9,2006
2252,2,84,9,2006
2267,2,84,9,2006
2646,1,84,9,2006
2115,1,84,9,2006
2177,1,84,10,2006
2142,1,84,10,2006
2718,1,84,10,2006
2332,1,84,10,2006
2252,2,84,10,2006
2718,1,84,11,2006
2347,1,84,11,2006
2855,1,84,11,2006
2187,1,84,12,2006
2177,1,84,12,2006
2222,1,84,12,2006
2252,7,84,12,2006
2347,1,84,12,2006
2686,1,84,12,2006
2718,2,84,12,2006
2267,5,84,1,2007
2718,5,84,1,2007
2252,6,84,1,2007
2494,1,84,1,2007
2252,10,84,2,2007
2267,2,84,2,2007
2718,2,84,2,2007
2149,1,84,2,2007
2252,7,84,3,2007
2267,3,84,3,2007
2097,1,84,3,2007
2115,1,84,3,2007
2627,1,84,3,2007
2149,1,84,3,2007
2475,1,84,3,2007
2347,1,84,3,2007
2252,4,84,4,2007
2267,4,84,4,2007
2718,3,84,4,2007
2222,2,84,4,2007
2177,1,84,4,2007
2252,11,84,5,2007
2267,5,84,5,2007
2222,1,84,5,2007
2564,1,84,5,2007
2177,1,84,5,2007
2347,1,84,5,2007
2100,1,84,5,2007
2252,9,84,6,2007
2142,1,84,6,2007
2855,1,84,6,2007
2627,1,84,6,2007
2347,2,84,6,2007
2222,1,84,6,2007
2347,1,84,7,2007
2252,4,84,7,2007
2442,1,84,7,2007
2307,1,84,7,2007
2267,1,84,7,2007
2332,2,84,7,2007
2718,3,84,8,2007
2252,2,84,8,2007
2347,2,84,8,2007
2115,1,84,8,2007
2177,1,84,8,2007
2267,2,84,8,2007
2149,1,84,8,2007
2718,4,84,9,2007
2252,3,84,9,2007
2267,3,84,9,2007
2627,1,84,9,2007
2556,1,84,9,2007
2177,1,84,9,2007
2252,2,84,10,2007
2508,1,84,10,2007
2100,1,84,10,2007
2252,4,84,11,2007
2855,1,84,11,2007
2222,1,84,11,2007
2252,3,84,12,2007
2099,1,84,12,2007
2718,1,84,12,2007
2142,1,84,12,2007
2149,2,84,12,2007
2100,1,84,1,2008
2252,10,84,1,2008
2177,2,84,1,2008
2149,1,84,1,2008
2621,1,84,1,2008
2347,1,84,1,2008
2332,1,84,1,2008
2252,6,84,2,2008
2142,2,84,2,2008
2183,1,84,2,2008
2855,1,84,2,2008
2718,2,84,2,2008
2115,1,84,2,2008
2627,1,84,2,2008
2283,1,84,2,2008
2177,1,84,2,2008
2347,5,84,3,2008
2252,7,84,3,2008
2149,1,84,3,2008
2339,1,84,3,2008
2494,1,84,3,2008
2556,1,84,3,2008
2627,3,84,3,2008
2564,1,84,4,2008
2252,5,84,4,2008
2149,2,84,4,2008
2497,1,84,4,2008
2454,1,84,4,2008
2155,1,84,4,2008
2718,2,84,4,2008
2222,2,84,4,2008
2267,5,84,5,2008
2252,18,84,5,2008
2149,1,84,5,2008
2556,1,84,5,2008
2222,1,84,5,2008
2222,1,84,6,2008
2252,7,84,6,2008
2458,1,84,6,2008
2556,1,84,6,2008
2347,2,84,6,2008
2177,1,84,6,2008
2267,1,84,6,2008
2083,1,84,6,2008
2332,1,84,6,2008
2252,9,84,7,2008
2347,2,84,7,2008
2627,1,84,7,2008
2222,1,84,7,2008
2638,1,84,7,2008
2440,1,84,7,2008
2494,1,84,7,2008
2267,2,84,8,2008
2442,1,84,8,2008
2627,2,84,8,2008
2100,1,84,8,2008
2347,1,84,8,2008
2497,1,84,8,2008
2252,2,84,8,2008
2149,1,84,8,2008
2718,2,84,8,2008
2494,1,84,8,2008
2621,1,84,8,2008
2347,2,84,9,2008
2149,2,84,9,2008
2115,1,84,9,2008
2252,1,84,9,2008
2556,1,84,9,2008
2252,2,84,10,2008
2267,2,84,10,2008
2115,1,84,10,2008
2440,1,84,10,2008
2149,1,84,10,2008
2100,1,84,10,2008
2142,1,84,11,2008
2252,3,84,11,2008
2100,1,84,11,2008
2347,1,84,11,2008
2177,1,84,11,2008
2252,4,84,12,2008
2222,1,84,12,2008
2718,1,84,12,2008
2115,1,84,12,2008
2252,8,84,1,2009
2222,1,84,1,2009
2149,2,84,1,2009
2627,1,84,1,2009
2477,1,84,1,2009
2317,1,84,1,2009
2084,1,84,1,2009
2115,1,84,1,2009
2142,1,84,1,2009
2099,1,84,1,2009
2494,1,84,1,2009
2100,1,84,2,2009
2440,1,84,2,2009
2252,8,84,2,2009
2627,1,84,2,2009
2267,1,84,2,2009
2441,1,84,2,2009
2347,2,84,2,2009
2149,1,84,2,2009
2855,1,84,2,2009
2177,1,84,2,2009
2167,1,84,2,2009
2718,1,84,2,2009
2497,1,84,2,2009
2267,3,84,3,2009
2564,1,84,3,2009
2252,7,84,3,2009
2347,2,84,3,2009
2149,1,84,3,2009
2556,2,84,3,2009
2222,2,84,3,2009
2128,2,84,3,2009
2177,1,84,3,2009
2252,10,84,4,2009
2347,4,84,4,2009
2718,1,84,4,2009
2210,1,84,4,2009
2149,1,84,4,2009
2267,1,84,4,2009
2115,1,84,4,2009
2222,1,84,4,2009
2252,11,84,5,2009
2718,4,84,5,2009
2440,1,84,5,2009
2347,11,84,5,2009
2267,3,84,5,2009
2621,1,84,5,2009
2700,1,84,5,2009
2115,1,84,5,2009
2099,1,84,5,2009
2471,1,84,5,2009
2347,15,84,6,2009
2252,14,84,6,2009
2267,4,84,6,2009
2149,1,84,6,2009
2222,3,84,6,2009
2115,1,84,6,2009
2718,1,84,6,2009
2471,1,84,6,2009
2097,1,84,6,2009
2252,6,84,7,2009
2347,10,84,7,2009
2339,1,84,7,2009
2267,7,84,7,2009
2475,1,84,7,2009
2556,1,84,7,2009
2115,1,84,7,2009
2149,1,84,7,2009
2718,1,84,7,2009
2177,1,84,7,2009
2252,3,84,8,2009
2347,1,84,8,2009
2556,1,84,8,2009
2177,1,84,8,2009
2648,1,84,8,2009
2718,1,84,8,2009
2222,2,84,8,2009
2441,1,84,8,2009
2494,1,84,8,2009
2222,2,84,9,2009
2252,2,84,9,2009
2339,1,84,9,2009
2347,1,84,9,2009
2556,1,84,9,2009
2718,2,84,9,2009
2627,1,84,9,2009
2177,2,84,10,2009
2252,2,84,10,2009
2267,2,84,10,2009
2855,1,84,10,2009
2339,1,84,10,2009
2177,1,84,11,2009
2252,2,84,11,2009
2441,1,84,11,2009
2115,1,84,11,2009
2718,2,84,11,2009
2142,1,84,11,2009
2252,5,84,12,2009
2267,1,84,12,2009
2222,1,84,12,2009
2855,1,84,12,2009
2497,1,84,12,2009
2115,1,84,12,2009
2149,1,84,12,2009
2115,1,84,1,2010
2556,2,84,1,2010
2252,6,84,1,2010
2718,2,84,1,2010
2347,2,84,1,2010
2222,1,84,1,2010
2494,1,84,1,2010
2267,3,84,1,2010
2627,1,84,1,2010
2177,2,84,1,2010
2252,11,84,2,2010
2718,1,84,2,2010
2347,3,84,2,2010
2149,1,84,2,2010
2115,1,84,2,2010
2646,1,84,2,2010
2556,1,84,2,2010
2494,1,84,2,2010
2100,1,84,2,2010
2097,1,84,2,2010
2627,1,84,2,2010
2187,1,84,2,2010
2267,1,84,2,2010
2855,1,84,2,2010
2222,1,84,2,2010
2627,2,84,3,2010
2339,2,84,3,2010
2347,5,84,3,2010
2222,1,84,3,2010
2252,5,84,3,2010
2149,1,84,3,2010
2718,1,84,3,2010
2267,1,84,3,2010
2252,3,84,4,2010
2267,3,84,4,2010
2347,3,84,4,2010
2149,2,84,4,2010
2084,1,84,4,2010
2718,2,84,4,2010
2627,3,84,4,2010
2556,1,84,4,2010
2177,2,84,4,2010
2115,1,84,4,2010
2100,1,84,4,2010
2682,1,84,4,2010
2545,1,84,4,2010
2252,4,84,5,2010
2339,1,84,5,2010
2222,3,84,5,2010
2177,2,84,5,2010
2497,2,84,5,2010
2718,1,84,5,2010
2494,1,84,5,2010
2347,7,84,5,2010
2100,1,84,5,2010
2267,1,84,5,2010
2252,13,84,6,2010
2084,1,84,6,2010
2115,1,84,6,2010
2347,5,84,6,2010
2222,2,84,6,2010
2471,1,84,6,2010
2267,1,84,6,2010
2718,1,84,6,2010
2627,1,84,6,2010
2267,2,84,7,2010
2347,6,84,7,2010
2252,5,84,7,2010
2142,1,84,7,2010
2454,1,84,7,2010
2627,2,84,7,2010
2177,2,84,7,2010
2128,1,84,7,2010
2682,1,84,7,2010
2167,1,84,7,2010
2339,1,84,7,2010
2332,1,84,8,2010
2347,5,84,8,2010
2252,3,84,8,2010
2267,1,84,8,2010
2564,1,84,8,2010
2252,3,84,9,2010
2222,1,84,9,2010
2718,2,84,10,2010
2252,2,84,10,2010
2149,1,84,10,2010
2100,1,84,11,2010
2252,4,84,11,2010
2267,2,84,11,2010
2099,1,84,11,2010
2222,1,84,11,2010
2347,1,84,11,2010
2646,1,84,12,2010
2252,7,84,12,2010
2252,11,84,1,2011
2149,4,84,1,2011
2267,4,84,1,2011
2556,1,84,1,2011
2347,3,84,1,2011
2115,1,84,1,2011
2222,3,84,1,2011
2497,1,84,1,2011
2562,1,84,1,2011
2648,1,84,1,2011
2153,1,84,1,2011
2718,1,84,1,2011
2252,6,84,2,2011
2267,4,84,2,2011
2347,3,84,2,2011
2222,4,84,2,2011
2153,1,84,2,2011
2497,1,84,2,2011
2718,3,84,2,2011
2269,1,84,2,2011
2494,1,84,2,2011
2222,3,84,3,2011
2252,7,84,3,2011
2142,2,84,3,2011
2167,1,84,3,2011
2115,1,84,3,2011
2718,1,84,3,2011
2471,1,84,3,2011
2475,1,84,3,2011
2646,1,84,3,2011
2347,3,84,3,2011
2252,3,84,4,2011
2347,5,84,4,2011
2442,1,84,4,2011
2167,1,84,4,2011
2177,1,84,4,2011
2627,1,84,4,2011
2097,1,84,4,2011
2183,1,84,4,2011
2222,2,84,4,2011
2718,1,84,4,2011
2149,1,84,4,2011
2475,1,84,4,2011
2347,9,84,5,2011
2718,1,84,5,2011
2252,7,84,5,2011
2735,1,84,5,2011
2222,2,84,5,2011
2627,1,84,5,2011
2159,1,84,5,2011
2097,1,84,5,2011
2283,1,84,5,2011
2267,1,84,5,2011
2149,1,84,5,2011
2347,8,84,6,2011
2267,3,84,6,2011
2100,2,84,6,2011
2177,1,84,6,2011
2252,5,84,6,2011
2724,1,84,6,2011
2115,2,84,6,2011
2222,1,84,6,2011
2718,2,84,6,2011
2454,1,84,6,2011
2097,1,84,6,2011
2627,1,84,6,2011
2347,16,84,7,2011
2267,4,84,7,2011
2115,2,84,7,2011
2252,3,84,7,2011
2149,1,84,7,2011
2627,1,84,7,2011
2718,2,84,7,2011
2686,1,84,7,2011
2682,1,84,7,2011
2222,1,84,7,2011
2252,2,84,8,2011
2142,1,84,8,2011
2347,4,84,8,2011
2307,1,84,8,2011
2084,1,84,8,2011
2627,1,84,8,2011
2686,1,84,8,2011
2252,4,84,9,2011
2621,1,84,9,2011
2347,1,84,9,2011
2097,1,84,9,2011
2177,1,84,9,2011
2347,1,84,10,2011
2718,1,84,10,2011
2177,1,84,10,2011
2347,1,84,11,2011
2252,1,84,11,2011
2877,1,84,11,2011
2142,1,84,11,2011
2332,1,84,11,2011
2100,1,84,12,2011
2252,6,84,12,2011
2097,1,84,12,2011
2177,1,84,12,2011
2347,5,84,12,2011
2339,2,84,12,2011
2374,1,84,12,2011
2347,2,84,1,2012
2252,4,84,1,2012
2097,1,84,1,2012
2316,1,84,1,2012
2222,1,84,1,2012
2718,1,84,1,2012
2100,1,84,2,2012
2718,1,84,2,2012
2222,2,84,2,2012
2252,7,84,2,2012
2347,2,84,2,2012
2724,1,84,2,2012
2267,2,84,2,2012
2718,3,84,3,2012
2252,7,84,3,2012
2142,1,84,3,2012
2243,1,84,3,2012
2576,1,84,3,2012
2627,3,84,3,2012
2177,1,84,3,2012
2283,1,84,3,2012
2642,1,84,3,2012
2267,1,84,3,2012
2128,1,84,3,2012
2100,1,84,3,2012
2347,1,84,3,2012
2222,2,84,3,2012
2115,1,84,3,2012
2167,1,84,4,2012
2686,1,84,4,2012
2347,4,84,4,2012
2252,5,84,4,2012
2222,1,84,4,2012
2177,1,84,4,2012
2718,1,84,4,2012
2267,1,84,4,2012
2627,1,84,4,2012
2252,6,84,5,2012
2347,4,84,5,2012
2471,1,84,5,2012
2100,4,84,5,2012
2267,1,84,5,2012
2267,2,84,6,2012
2347,15,84,6,2012
2718,2,84,6,2012
2471,1,84,6,2012
2252,1,84,6,2012
2099,1,84,6,2012
2686,1,84,6,2012
2454,1,84,6,2012
2100,1,84,6,2012
2621,1,84,6,2012
2347,13,84,7,2012
2267,4,84,7,2012
2441,1,84,7,2012
2252,4,84,7,2012
2686,1,84,7,2012
2718,1,84,7,2012
2627,1,84,7,2012
2115,1,84,7,2012
2718,2,84,8,2012
2347,2,84,8,2012
2339,1,84,8,2012
2682,1,84,8,2012
2149,1,84,8,2012
2252,2,84,8,2012
2115,1,84,8,2012
2128,1,84,8,2012
2627,1,84,8,2012
2115,1,84,9,2012
2267,1,84,9,2012
2556,1,84,9,2012
2347,2,84,9,2012
2642,1,84,9,2012
2149,1,84,10,2012
2347,2,84,10,2012
2267,1,84,10,2012
2283,1,84,10,2012
2252,1,84,11,2012
2347,2,84,11,2012
2339,1,84,11,2012
2097,1,84,11,2012
2252,1,84,12,2012
2097,1,84,12,2012
2855,1,84,12,2012
2347,1,84,12,2012
2267,1,84,1,2013
2252,1,84,1,2013
2347,3,84,1,2013
2149,1,84,1,2013
2718,1,84,1,2013
2115,2,84,1,2013
2627,1,84,1,2013
2097,1,84,1,2013
2222,1,84,1,2013
2283,1,84,1,2013
2347,5,84,2,2013
2222,3,84,2,2013
2252,4,84,2,2013
2267,1,84,2,2013
2142,1,84,2,2013
2317,1,84,2,2013
2718,2,84,2,2013
2627,2,84,2,2013
2100,1,84,2,2013
2115,1,84,2,2013
2556,1,84,2,2013
2252,12,84,3,2013
2347,4,84,3,2013
2149,2,84,3,2013
2718,1,84,3,2013
2243,1,84,3,2013
2267,1,84,3,2013
2621,1,84,3,2013
2222,1,84,3,2013
2252,8,84,4,2013
2115,1,84,4,2013
2267,2,84,4,2013
2347,4,84,4,2013
2097,1,84,4,2013
2155,1,84,4,2013
2307,1,84,4,2013
2252,5,84,5,2013
2347,25,84,5,2013
2471,1,84,5,2013
2222,3,84,5,2013
2183,1,84,5,2013
2718,1,84,5,2013
2222,2,84,6,2013
2283,1,84,6,2013
2718,1,84,6,2013
2347,8,84,6,2013
2115,1,84,6,2013
2252,6,84,6,2013
2128,1,84,6,2013
2149,1,84,6,2013
2347,19,84,7,2013
2621,1,84,7,2013
2100,1,84,7,2013
2252,4,84,7,2013
2454,1,84,7,2013
2267,1,84,7,2013
2222,1,84,7,2013
2718,1,84,7,2013
2471,1,84,7,2013
2097,1,84,7,2013
2267,2,84,8,2013
2718,3,84,8,2013
2283,1,84,8,2013
2347,7,84,8,2013
2648,1,84,8,2013
2700,3,84,8,2013
2252,2,84,8,2013
2222,2,84,8,2013
2097,1,84,8,2013
2347,3,84,9,2013
2222,1,84,9,2013
